,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume
symbol,ADM,AGCO,ALCO,ANDE,BG,BGS,BRFS,CAG,CALM,CF,CVGW,DAR,DE,FDP,FLO,HAIN,HRL,INGR,JBSAY,JJSF,JVA,KHC,LANC,LNN,MDLZ,MKC,MOS,PFGC,POST,PPC,SEB,SENEA,SMG,STKL,SYY,THS,TSCO,TSN,UL,UNFI,WW,ADM,AGCO,ALCO,ANDE,BG,BGS,BRFS,CAG,CALM,CF,CVGW,DAR,DE,FDP,FLO,HAIN,HRL,INGR,JBSAY,JJSF,JVA,KHC,LANC,LNN,MDLZ,MKC,MOS,PFGC,POST,PPC,SEB,SENEA,SMG,STKL,SYY,THS,TSCO,TSN,UL,UNFI,WW
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-21,21.55,20.82,53.44,39.8,65.51,,48.2,22.93,6.185,,10.2,3.92,71.3,26.7,24.7,19.42,29.88,24.12,,54.5,8.61,,44.18,24.71,30.6,34.16,16.8,,,36.69,1655.0,16.0,74.12,6.05,36.51,30.08,50.5,18.8,39.29,30.92,53.1,1393500.0,1534500.0,4200.0,12600.0,694300.0,,4200.0,1408400.0,75400.0,,0.0,72600.0,1741600.0,124600.0,140385.0,110400.0,271300.0,350100.0,,11200.0,175700.0,,85800.0,66900.0,2262100.0,631300.0,422200.0,,,223900.0,2600.0,5500.0,88700.0,427800.0,1413800.0,499600.0,376200.0,1009000.0,530200.0,168000.0,152200.0
2005-07-22,21.99,21.02,54.53,41.16,65.65,,48.3,22.93,6.08,,10.1,3.96,71.35,26.75,24.82,19.72,30.0,24.2,,57.42,8.56,,44.34,25.01,30.84,34.45,16.94,,,36.85,1670.0,16.0,74.72,5.9,36.65,31.13,54.26,18.9,39.0,31.31,53.9,2581300.0,672500.0,8200.0,44100.0,519800.0,,3400.0,1806000.0,68300.0,,2600.0,82800.0,1848900.0,87200.0,223763.0,149500.0,204900.0,590200.0,,12500.0,74500.0,,81300.0,80100.0,1484900.0,660800.0,432900.0,,,367900.0,1300.0,0.0,71700.0,555200.0,1259700.0,323900.0,834700.0,812400.0,375800.0,148900.0,184700.0
2005-07-25,22.0,20.4,55.25,41.75,64.66,,44.5,23.14,6.1,,10.0,3.84,70.72,26.53,24.69,19.7,29.97,24.04,,57.84,8.69,,43.7,24.39,30.61,34.31,16.77,,,37.2,1700.0,16.0,75.7,5.85,36.29,31.05,54.24,18.47,38.57,31.39,53.08,2470300.0,723800.0,16400.0,74000.0,312300.0,,4700.0,1851700.0,108400.0,,3100.0,41300.0,1221000.0,129800.0,142667.0,194500.0,274900.0,460800.0,,33700.0,66000.0,,82300.0,50200.0,1276800.0,361600.0,971100.0,,,1351200.0,3400.0,0.0,305400.0,229000.0,1490900.0,262100.0,807500.0,838100.0,606400.0,147700.0,216100.0
2005-07-26,21.86,20.12,56.06,41.92,64.0,,45.25,23.05,6.17,,10.19,3.9,70.51,26.64,24.87,19.77,29.76,24.0,,57.62,9.2485,,43.49,24.8,30.72,34.39,16.9,,,37.6,1695.0,16.05,74.15,5.95,35.95,31.0,55.57,18.45,38.73,32.39,53.02,1906600.0,1510800.0,10700.0,35900.0,681500.0,,6200.0,1309700.0,93700.0,,4000.0,27300.0,1387200.0,163000.0,107052.0,110100.0,302900.0,327900.0,,23600.0,123600.0,,61800.0,70300.0,1067300.0,545100.0,829900.0,,,957100.0,1300.0,11600.0,264000.0,956500.0,2311800.0,189900.0,683100.0,979000.0,378700.0,291500.0,113400.0
2005-07-27,22.0,20.63,55.28,41.75,62.0,,45.3,23.24,6.03,,10.2,3.84,72.59,26.45,25.04,19.8,29.58,24.0,,56.72,10.05,,43.25,24.65,30.81,34.52,16.86,,,37.92,1668.0,16.0,74.32,6.15,35.89,30.88,56.41,18.46,38.59,31.98,53.1,3248500.0,1109700.0,4900.0,20600.0,1482500.0,,2300.0,1489400.0,91600.0,,3200.0,72300.0,3015800.0,89200.0,158844.0,75800.0,178300.0,304600.0,,23900.0,340300.0,,60000.0,34000.0,1464700.0,492200.0,1112600.0,,,568000.0,3600.0,12600.0,156200.0,615700.0,1929300.0,358300.0,470600.0,919900.0,321600.0,200500.0,217100.0
2005-07-28,22.35,20.61,55.79,41.4,59.5,,45.86,22.87,6.3399,,10.21,3.95,73.42,26.32,25.28,20.08,29.6,24.1,,57.53,10.5,,44.41,24.57,30.78,34.81,17.02,,,37.77,1693.0,16.0,78.66,6.02,36.25,31.14,58.18,18.5,39.24,33.43,56.64,3142800.0,619900.0,9200.0,39800.0,3333100.0,,2500.0,1812700.0,256700.0,,3400.0,57900.0,1708400.0,95100.0,113185.0,102700.0,312500.0,398800.0,,9600.0,354000.0,,61500.0,56200.0,1228300.0,255400.0,847600.0,,,399000.0,1600.0,0.0,648300.0,300200.0,1432300.0,258000.0,592200.0,626000.0,474300.0,246500.0,859900.0
2005-07-29,22.94,20.69,56.44,41.61,61.39,,45.86,22.71,6.33,,10.25,3.91,73.53,26.31,25.19,19.83,29.61,24.07,,58.84,10.05,,44.23,24.57,30.55,34.78,17.4,,,37.85,1719.01,16.1,78.4,6.01,36.06,30.58,56.22,18.64,39.03,33.72,56.82,4909500.0,771700.0,6100.0,17500.0,1242700.0,,0.0,1880900.0,148200.0,,6200.0,43600.0,1676400.0,206500.0,115644.0,142900.0,184100.0,358200.0,,9800.0,118000.0,,75400.0,50700.0,1180300.0,502500.0,648000.0,,,532600.0,1800.0,3000.0,202000.0,273300.0,1416200.0,373300.0,295200.0,1300500.0,327600.0,689400.0,561500.0
2005-08-01,21.66,20.77,55.56,39.86,59.79,,47.15,22.74,6.44,,10.2,3.91,73.2,26.0,25.51,19.81,31.11,23.73,,58.07,9.92,,44.28,24.46,30.6,34.02,17.29,,,37.33,1730.0,16.0,77.65,6.0,35.76,30.5,56.32,17.95,39.34,33.42,56.46,4546600.0,537200.0,6100.0,46800.0,1306900.0,,1900.0,1839200.0,312800.0,,4700.0,53400.0,771100.0,193200.0,168385.0,111300.0,619100.0,289000.0,,14500.0,91000.0,,83700.0,48300.0,1351400.0,440900.0,681100.0,,,799000.0,3500.0,300.0,173600.0,335900.0,1529100.0,231600.0,334900.0,2253100.0,910600.0,347900.0,185800.0
2005-08-02,21.93,20.78,54.88,41.85,58.55,,48.7,22.61,6.61,,10.02,3.95,72.89,26.0,25.69,20.11,31.09,23.93,,58.89,10.0,,44.01,24.71,30.71,34.25,17.31,,,37.36,1726.0,16.08,78.5,6.0,35.83,30.2,55.04,17.97,39.26,33.47,56.1,3726900.0,462700.0,3300.0,57100.0,2717800.0,,5400.0,1640300.0,270400.0,,5300.0,82100.0,966600.0,349400.0,249867.0,190900.0,304700.0,287500.0,,31200.0,97200.0,,81000.0,119300.0,1437400.0,540600.0,533400.0,,,639000.0,2700.0,200.0,149900.0,177700.0,1330300.0,337500.0,560500.0,1360400.0,526600.0,276700.0,200100.0
2005-08-03,21.76,20.52,54.67,39.27,58.63,,50.8,22.49,6.34,,9.92,3.93,72.44,25.96,25.61,19.94,30.96,24.14,,57.43,9.95,,44.22,24.99,31.13,34.31,17.11,,,37.41,1680.1,16.19,78.25,5.95,35.39,29.9,54.69,17.99,39.52,33.46,58.03,2828500.0,593000.0,8100.0,67400.0,886500.0,,11000.0,2119900.0,211400.0,,10400.0,55500.0,1621700.0,233300.0,157185.0,58500.0,242600.0,454600.0,,21600.0,45600.0,,68600.0,113500.0,1092600.0,620000.0,425300.0,,,592500.0,1400.0,400.0,78300.0,162500.0,2426900.0,362500.0,272900.0,1349000.0,656600.0,234800.0,625700.0
2005-08-04,21.3,20.06,53.78,39.54,58.89,,51.83,22.42,6.28,,10.06,3.82,71.42,26.22,24.86,19.74,30.95,23.65,,55.91,9.85,,44.16,24.84,30.6,33.94,17.27,,,34.45,1611.01,16.19,76.57,5.69,34.75,29.98,53.28,17.8,40.99,32.92,57.09,2790000.0,734100.0,5600.0,26000.0,670000.0,,16500.0,1557300.0,134600.0,,7700.0,68700.0,2096800.0,303700.0,262163.0,285800.0,232500.0,239200.0,,52900.0,36800.0,,61500.0,204500.0,2225800.0,568900.0,469900.0,,,4070600.0,6000.0,0.0,113300.0,226400.0,3739600.0,307100.0,277400.0,933100.0,1182700.0,215500.0,285300.0
2005-08-05,20.78,19.78,52.99,39.43,58.36,,52.0,22.23,6.03,,10.234,3.65,71.59,25.86,24.28,19.83,30.36,23.57,,56.37,9.02,,43.33,24.06,30.79,33.46,17.3,,,33.42,1473.0,16.19,76.83,5.71,34.19,29.63,53.4,17.86,41.01,32.7,56.66,3193700.0,1237200.0,19100.0,19800.0,812600.0,,1200.0,1412600.0,206800.0,,1000.0,90200.0,1808700.0,310900.0,330578.0,144400.0,151700.0,271600.0,,31300.0,223700.0,,75200.0,67200.0,2746100.0,479500.0,536400.0,,,2201900.0,5200.0,0.0,107500.0,173400.0,2402900.0,188300.0,246400.0,1955500.0,664900.0,160200.0,139500.0
2005-08-08,20.68,19.61,53.14,39.15,58.1,,50.55,22.15,6.1,,10.224,3.75,71.42,25.73,24.57,18.98,30.3,23.31,,56.08,8.872,,42.9,24.0,30.79,33.24,17.65,,,33.84,1390.0,16.0,77.16,5.87,34.0,30.18,52.04,17.87,40.75,32.16,55.88,1963900.0,889300.0,7800.0,29000.0,857600.0,,1900.0,1350500.0,116600.0,,1000.0,117900.0,1207600.0,174200.0,231585.0,246700.0,182900.0,265100.0,,17000.0,127400.0,,101500.0,70400.0,1878600.0,350800.0,2323500.0,,,1191500.0,7100.0,200.0,147600.0,269100.0,2947400.0,825700.0,283900.0,1703600.0,495300.0,285200.0,455800.0
2005-08-09,20.56,20.53,53.06,40.49,58.33,,51.62,22.49,6.25,,10.2,3.67,71.62,25.57,24.71,19.13,30.27,23.36,,57.2,9.35,,42.54,24.33,31.09,33.18,17.75,,,33.95,1459.0,16.49,77.71,5.26,33.92,30.4,52.93,17.79,40.73,32.21,56.2,3618000.0,1620100.0,10300.0,13600.0,417400.0,,6100.0,1996900.0,110600.0,,1600.0,158500.0,1954300.0,133000.0,157867.0,130100.0,178800.0,181600.0,,31300.0,91100.0,,81700.0,44500.0,1929500.0,262300.0,394300.0,,,997900.0,6300.0,900.0,53000.0,1965900.0,2767300.0,295200.0,1359400.0,1813300.0,393400.0,176800.0,253500.0
2005-08-10,21.06,20.89,52.94,39.08,58.55,,53.3,22.6,6.19,,10.2,3.59,71.4,25.46,25.35,19.03,30.28,23.54,,56.46,9.68,,43.04,24.38,31.08,33.51,17.89,,,34.25,1491.42,16.49,78.03,5.15,34.0,30.51,54.22,17.7,41.19,31.96,56.0,3510100.0,810200.0,8400.0,28800.0,536000.0,,2800.0,2100500.0,99400.0,,1600.0,289300.0,1618600.0,125200.0,214667.0,107900.0,211100.0,246400.0,,14200.0,108100.0,,80900.0,71900.0,1108400.0,489900.0,526100.0,,,1302200.0,3300.0,0.0,270800.0,600400.0,2098500.0,155000.0,775800.0,31120600.0,580800.0,247600.0,204500.0
2005-08-11,21.11,20.99,52.52,39.01,59.45,,52.0,22.78,6.06,16.2,10.05,3.85,72.89,25.54,25.26,19.3,30.36,23.5,,56.8,10.33,,43.7,24.6,31.05,33.81,17.81,,,34.0,1450.0,16.49,78.7,5.15,34.04,30.67,54.11,17.61,41.46,31.95,56.95,1915000.0,968100.0,4800.0,10900.0,712800.0,,1700.0,1915600.0,222100.0,15334300.0,3000.0,200600.0,2256200.0,135000.0,123052.0,137900.0,186400.0,357600.0,,9500.0,162500.0,,57400.0,33000.0,997800.0,190000.0,601400.0,,,1163000.0,4000.0,0.0,171000.0,727000.0,1810300.0,148300.0,354500.0,2276100.0,428400.0,191000.0,410400.0
2005-08-12,21.03,20.94,50.98,38.35,59.4,,49.0,22.68,6.03,17.93,10.1299,3.79,72.6,25.6,25.25,18.91,30.56,23.11,,55.96,9.81,,43.12,24.65,31.11,33.79,17.85,,,33.85,1215.0,16.49,78.8,5.23,34.05,30.44,54.14,17.61,41.04,31.24,53.74,1181500.0,471100.0,10500.0,22600.0,465000.0,,4900.0,1125800.0,132200.0,5822700.0,100.0,77000.0,1047500.0,91700.0,123230.0,93900.0,158700.0,288500.0,,22400.0,81100.0,,94300.0,37500.0,814200.0,274400.0,1216200.0,,,670800.0,9600.0,0.0,147300.0,883700.0,2421800.0,101700.0,240800.0,921300.0,324700.0,244000.0,1424900.0
2005-08-15,21.01,20.95,49.28,38.01,59.69,,50.6,22.85,6.0,17.3,9.96,3.8,72.81,25.55,25.12,19.18,30.43,23.24,,55.85,9.99,,43.28,24.29,31.18,33.97,17.93,,,33.5,1245.0,16.49,79.12,5.33,34.8,30.76,54.08,17.63,40.98,31.53,55.87,1427300.0,418500.0,76400.0,26500.0,575700.0,,5700.0,1061300.0,156500.0,2119300.0,8900.0,49200.0,1117400.0,77300.0,120652.0,102800.0,182800.0,304500.0,,6500.0,93700.0,,44900.0,50100.0,652600.0,231300.0,371400.0,,,521500.0,9600.0,0.0,114900.0,147700.0,3922100.0,286900.0,174900.0,1010700.0,326800.0,288500.0,810200.0
2005-08-16,20.66,19.97,49.46,36.07,58.5,,50.5,22.73,5.92,17.15,9.96,3.67,64.63,25.41,24.74,18.93,30.18,22.7,,55.53,9.85,,42.47,24.2,31.19,33.46,17.57,,,32.45,1247.0,16.49,78.33,5.31,34.11,30.65,50.8,17.48,40.64,31.32,54.35,1043900.0,1760700.0,16700.0,29000.0,307000.0,,1400.0,1480800.0,112200.0,1028200.0,3000.0,70600.0,15342300.0,145600.0,182667.0,111600.0,134800.0,332600.0,,11500.0,102100.0,,56800.0,66700.0,896300.0,232800.0,569900.0,,,905500.0,4100.0,0.0,238000.0,267600.0,3148700.0,163300.0,641700.0,1665500.0,371100.0,155000.0,574500.0
2005-08-17,20.78,20.14,49.0,35.58,58.2,,51.96,22.77,5.93,16.85,9.86,3.56,64.53,25.55,24.68,18.86,30.32,22.85,,54.304,9.7,,42.25,24.01,31.0,33.61,17.35,,,32.25,1328.01,16.49,81.21,5.3,34.1,30.42,50.63,17.61,40.67,30.83,54.28,1404900.0,720400.0,13800.0,7600.0,381600.0,,8500.0,1211400.0,64400.0,1284700.0,35400.0,67200.0,4251900.0,143100.0,145630.0,71200.0,160800.0,483300.0,,18200.0,71000.0,,44600.0,43200.0,1315200.0,340300.0,351300.0,,,733700.0,9300.0,0.0,479400.0,225200.0,1610800.0,647200.0,435300.0,813900.0,450000.0,165300.0,301500.0
2005-08-18,20.93,19.89,48.01,35.82,57.33,,51.8,22.66,5.98,16.35,9.85,3.46,64.23,25.55,27.3,18.73,30.33,22.8,,55.3,9.25,,43.27,23.66,31.15,34.1,17.02,,,32.59,1313.01,16.01,79.52,5.31,34.15,30.36,50.18,17.63,40.0,30.95,54.03,1527200.0,620000.0,10500.0,13500.0,594800.0,,5700.0,831000.0,43300.0,2545400.0,2500.0,89900.0,2538800.0,184800.0,1190844.0,97700.0,99500.0,308300.0,,58800.0,138100.0,,200800.0,32700.0,1329200.0,494100.0,523600.0,,,998100.0,3400.0,1300.0,295300.0,162300.0,1449100.0,128400.0,560500.0,765700.0,980800.0,204000.0,183400.0
2005-08-19,21.0,19.98,48.54,37.2,56.71,,49.55,22.66,6.05,16.6,9.9,3.62,64.95,25.48,26.98,18.9,30.3,22.91,,54.87,9.47,,44.26,23.83,31.02,34.3,17.31,,,32.3,1208.0,16.0,80.06,5.3,34.16,30.49,49.74,17.64,40.12,30.6,53.71,2129000.0,400000.0,7600.0,33700.0,877100.0,,4100.0,1859600.0,69400.0,605900.0,5400.0,54800.0,2241000.0,127100.0,380652.0,131700.0,87800.0,219100.0,,47600.0,58800.0,,72500.0,15900.0,1305600.0,527000.0,287900.0,,,496800.0,4600.0,800.0,151800.0,120100.0,1411700.0,205600.0,285300.0,876500.0,409100.0,197100.0,350700.0
2005-08-22,21.9,19.96,49.52,36.57,58.58,,52.1,22.67,6.18,17.0,9.89,3.62,64.69,25.5,27.5,18.93,30.44,23.0,,54.39,9.79,,45.3,24.76,31.1,34.59,17.31,,,32.36,1208.01,16.0,80.3,5.42,33.99,30.35,50.03,17.58,40.83,30.44,53.56,3838600.0,629600.0,21400.0,11700.0,1131600.0,,6800.0,1092300.0,194600.0,581900.0,4200.0,38700.0,2582700.0,47300.0,368000.0,94500.0,220300.0,290400.0,,34800.0,81200.0,,124700.0,40400.0,1043600.0,439300.0,328600.0,,,400800.0,4900.0,100.0,115500.0,167000.0,1820600.0,112300.0,348200.0,695300.0,511900.0,258000.0,438100.0
2005-08-23,22.32,19.75,48.95,37.266,58.89,,51.0,22.58,6.36,17.56,9.86,3.6,64.08,25.32,27.34,18.91,30.25,22.9,,55.41,10.59,,45.07,24.57,30.97,34.03,16.82,,,31.1,1177.0,16.0,80.3,5.37,33.89,30.29,49.67,17.55,40.58,30.38,53.54,6582700.0,513200.0,13200.0,31300.0,973500.0,,7800.0,1321800.0,187400.0,2693200.0,400.0,42800.0,2280400.0,159200.0,218400.0,111200.0,277200.0,306100.0,,22000.0,232200.0,,162700.0,34400.0,1136500.0,382800.0,280300.0,,,1918000.0,5400.0,0.0,186800.0,128700.0,2250200.0,202900.0,310400.0,1033300.0,463100.0,201100.0,553000.0
2005-08-24,22.08,19.68,49.5,36.98,59.02,,51.0,22.54,6.4,17.5,9.64,3.65,63.33,25.22,26.8,18.97,30.35,22.59,,54.43,10.27,,44.51,24.37,31.14,33.75,16.92,,,31.21,1208.01,16.15,80.1,5.35,33.51,30.12,50.23,17.67,40.15,30.25,54.0,3563500.0,1051400.0,15000.0,37300.0,739700.0,,1400.0,1150000.0,200300.0,616600.0,27100.0,39200.0,2641000.0,165500.0,164830.0,147200.0,259200.0,275100.0,,20100.0,229700.0,,205400.0,41200.0,1147500.0,339700.0,561400.0,,,1330300.0,4500.0,2800.0,184300.0,200100.0,2147500.0,219700.0,398500.0,967700.0,371700.0,252000.0,324900.0
2005-08-25,22.44,19.71,49.22,36.55,59.39,,51.0,22.35,6.5,17.46,9.1,3.62,63.84,25.55,26.82,18.3,30.32,22.4,,54.12,11.03,,44.4,24.82,31.04,33.94,16.44,,,31.97,1280.0,16.15,80.11,5.44,33.47,30.25,50.23,17.7,40.1,30.47,53.53,3764300.0,744800.0,4100.0,13600.0,530000.0,,7300.0,1049500.0,125500.0,933400.0,13900.0,58400.0,1635800.0,243400.0,154400.0,192600.0,437500.0,409600.0,,10300.0,178900.0,,102900.0,47700.0,1079500.0,244800.0,801700.0,,,1514500.0,4500.0,0.0,64900.0,261700.0,1488200.0,274600.0,296700.0,936700.0,522300.0,214600.0,750500.0
2005-08-26,22.47,19.74,49.31,35.44,58.73,,51.95,22.4,6.71,17.47,9.05,3.6,63.83,25.61,26.28,18.55,31.2,22.18,,54.23,11.16,,43.72,24.65,31.1,33.77,16.54,,,31.98,1217.0,16.15,80.95,5.36,33.55,30.09,50.05,17.6,39.99,31.12,53.7,3050100.0,562400.0,11000.0,30500.0,336400.0,,9600.0,1029000.0,188500.0,540800.0,8100.0,46600.0,1634500.0,71700.0,167763.0,157300.0,510500.0,287100.0,,7700.0,129200.0,,114100.0,56500.0,3406600.0,232000.0,389100.0,,,611600.0,6900.0,0.0,170600.0,100700.0,1552100.0,108300.0,380700.0,762800.0,290100.0,208700.0,190300.0
2005-08-29,22.44,20.0,49.35,33.72,57.83,,51.95,22.81,6.91,17.0,8.66,3.83,64.0,25.67,26.75,18.7,31.4,22.36,,54.84,11.85,,44.55,24.68,31.36,34.16,16.45,,,32.37,1344.0,16.0,81.06,5.39,33.72,30.14,50.15,17.69,40.28,31.38,53.9,2330000.0,548400.0,5600.0,30500.0,689300.0,,0.0,1389200.0,221000.0,1091600.0,8100.0,22800.0,1406100.0,84200.0,155852.0,135800.0,321800.0,251000.0,,7500.0,164600.0,,129900.0,44500.0,1502500.0,218300.0,315100.0,,,631700.0,7000.0,300.0,217100.0,138200.0,1673900.0,49200.0,250600.0,794000.0,311700.0,185500.0,322100.0
2005-08-30,22.34,19.85,49.2,33.18,58.48,,53.1,22.55,6.9,17.03,8.9,3.6,64.53,25.45,26.81,18.76,31.34,22.29,,55.21,11.79,,44.67,24.64,31.23,33.6,16.17,,,32.78,1266.59,17.0,80.71,5.37,33.04,30.15,50.54,17.34,40.02,31.11,54.7,2332900.0,447400.0,11300.0,34400.0,651900.0,,3200.0,1750000.0,100500.0,516200.0,10000.0,67500.0,2148400.0,74600.0,162163.0,87900.0,195100.0,320700.0,,12700.0,218000.0,,168000.0,29900.0,1242900.0,332100.0,289200.0,,,1029600.0,5300.0,1400.0,143500.0,371000.0,2771700.0,129500.0,300300.0,1252100.0,331900.0,284400.0,479300.0
2005-08-31,22.51,20.53,51.99,30.06,58.72,,53.2,22.83,6.86,16.79,8.868,3.76,65.38,25.49,27.23,18.87,31.89,22.52,,59.96,10.93,,45.75,25.3,31.0,33.91,16.15,,,33.9,1284.0,17.5,81.98,5.35,33.38,30.1,51.46,17.78,40.64,34.0,56.61,4108400.0,560000.0,54000.0,79500.0,691600.0,,600.0,1610900.0,205400.0,600900.0,3600.0,90000.0,2492200.0,115600.0,445363.0,228100.0,222600.0,494000.0,,83500.0,137200.0,,367600.0,62600.0,2170400.0,499400.0,561600.0,,,1099700.0,4300.0,4500.0,138400.0,91700.0,1934600.0,65100.0,360400.0,1753500.0,400300.0,981700.0,765500.0
2005-09-01,23.48,20.55,51.05,30.55,57.75,,52.3,23.05,6.76,16.25,8.88,3.67,64.89,25.65,26.84,18.48,32.47,22.68,,58.17,11.0,,44.99,24.82,30.97,33.45,16.4,,,33.72,1270.0,17.5,82.49,5.38,32.26,30.02,50.0,17.82,41.2,33.68,56.31,5720600.0,453700.0,17000.0,33300.0,1253500.0,,400.0,2900200.0,80100.0,2493700.0,3800.0,94100.0,1959600.0,109500.0,173067.0,416100.0,397300.0,351800.0,,42700.0,64400.0,,155800.0,57000.0,1987700.0,655100.0,632200.0,,,722100.0,2200.0,0.0,246300.0,232200.0,4077900.0,142200.0,296000.0,1267500.0,546600.0,480300.0,550900.0
2005-09-02,23.71,20.36,50.13,31.86,57.78,,53.6,23.39,6.79,16.07,8.94,3.58,65.05,25.76,26.4,18.65,32.3,22.79,,58.49,11.69,,44.05,25.52,30.79,33.53,16.08,,,33.23,1232.0,17.5,82.97,5.33,32.44,29.65,47.87,17.89,41.41,33.55,55.59,3699500.0,388400.0,9000.0,45600.0,584100.0,,2900.0,2086800.0,49000.0,1149700.0,7600.0,42400.0,1639100.0,52700.0,165067.0,224300.0,368600.0,143000.0,,10400.0,81900.0,,165800.0,42800.0,1297000.0,281100.0,205900.0,,,294200.0,3300.0,0.0,127400.0,137400.0,3439300.0,147900.0,597200.0,536300.0,399000.0,299700.0,220100.0
2005-09-06,23.76,20.26,50.69,32.26,57.41,,54.0,23.2,6.52,16.4,8.95,3.67,66.06,25.86,26.2,18.68,32.38,22.76,,59.02,12.75,,44.9,25.57,30.66,33.21,16.26,,,33.23,1260.0,17.63,83.39,5.27,32.97,29.5,49.72,18.16,41.52,34.61,55.7,3046200.0,810100.0,18000.0,46400.0,444900.0,,11100.0,2745900.0,104200.0,545300.0,17800.0,94700.0,1569500.0,113700.0,507230.0,223800.0,197500.0,175400.0,,39800.0,165000.0,,162100.0,69300.0,1843500.0,435800.0,608200.0,,,671800.0,3400.0,300.0,106600.0,184400.0,2708000.0,153700.0,648800.0,813400.0,453900.0,421200.0,183500.0
2005-09-07,23.2,20.49,50.2,33.0,55.6,,53.99,23.07,6.46,16.19,8.95,3.57,65.86,26.03,26.42,18.57,32.55,22.32,,59.1,13.06,,44.56,25.34,30.52,29.28,16.3,,,34.94,1293.0,17.7,83.5,5.27,33.01,29.31,51.84,18.23,41.83,34.27,55.9,4412500.0,425300.0,17200.0,14900.0,3341800.0,,3600.0,1529200.0,148900.0,728700.0,9200.0,160900.0,1019500.0,102400.0,299378.0,360900.0,178200.0,354300.0,,12400.0,276100.0,,119900.0,24000.0,2968000.0,7054700.0,240400.0,,,1434700.0,3000.0,1000.0,115300.0,99100.0,1978700.0,122900.0,489600.0,1536800.0,324900.0,396700.0,185000.0
2005-09-08,23.18,19.88,50.2,32.84,57.32,,54.2,22.96,6.45,16.32,8.81,3.56,64.72,25.98,26.42,18.48,32.05,22.22,,57.79,13.98,,44.55,24.72,30.66,29.24,16.4,,,34.63,1324.1,17.7,83.44,5.23,32.59,29.3,51.1,18.15,41.66,34.12,56.21,2311500.0,804800.0,11100.0,14900.0,1090400.0,,15200.0,1379400.0,60500.0,511700.0,34500.0,95100.0,1607700.0,59000.0,175200.0,220100.0,195200.0,187900.0,,17000.0,262700.0,,84400.0,20100.0,1731800.0,1405400.0,509200.0,,,649100.0,3900.0,0.0,113500.0,147900.0,2329800.0,85800.0,239100.0,1059700.0,381600.0,235100.0,166500.0
2005-09-09,23.2,20.3,50.951,32.95,56.96,,55.54,23.03,6.74,16.57,8.78,3.6,64.55,25.95,26.65,18.6,31.79,22.58,,59.14,14.87,,44.78,24.99,30.64,29.39,16.38,,,34.17,1306.05,17.7,83.55,5.15,32.37,29.15,51.79,18.03,41.76,33.93,56.72,2116500.0,399300.0,10500.0,22400.0,577300.0,,17700.0,1205100.0,143700.0,493700.0,53200.0,34700.0,1813000.0,46000.0,104000.0,90900.0,207900.0,368100.0,,6200.0,340900.0,,96700.0,40800.0,1158100.0,803200.0,395800.0,,,552500.0,1900.0,0.0,80700.0,190300.0,2823900.0,101700.0,112800.0,702500.0,271000.0,146200.0,301800.0
2005-09-12,23.41,20.45,50.49,32.8,57.05,,54.44,22.9,6.89,16.09,8.85,3.52,65.33,26.62,26.54,18.56,31.52,22.46,,58.8,13.95,,45.02,24.95,30.94,30.02,16.08,,,34.46,1241.0,17.7,84.03,5.08,32.49,29.06,52.44,18.18,41.67,34.68,56.53,3263600.0,419100.0,14700.0,23200.0,509200.0,,2900.0,1904100.0,117300.0,660100.0,23300.0,445000.0,1303000.0,153600.0,103052.0,114700.0,451200.0,165100.0,,7900.0,337300.0,,167800.0,36000.0,1699400.0,1492700.0,632500.0,,,401400.0,3800.0,0.0,84200.0,484800.0,2247900.0,205400.0,200900.0,1235800.0,297700.0,368600.0,192600.0
2005-09-13,22.93,20.34,49.96,33.18,56.19,,54.7,22.62,6.83,15.88,8.84,3.52,64.65,26.42,26.21,18.58,31.37,22.16,,57.64,12.99,,44.77,24.75,30.74,30.0,15.99,,,34.5,1222.0,17.14,83.51,5.18,32.42,28.95,52.43,18.05,41.93,34.68,55.39,2349600.0,658700.0,8100.0,15500.0,477800.0,,5600.0,2525500.0,165500.0,759700.0,8900.0,322500.0,1347800.0,84200.0,107052.0,107300.0,441100.0,165500.0,,15300.0,192600.0,,111700.0,47200.0,1121800.0,645700.0,989400.0,,,633300.0,4700.0,100.0,235900.0,214400.0,2699400.0,150800.0,363900.0,802500.0,527200.0,205200.0,367500.0
